demand_id,stop_id,distance_m,improvement
1809,1173,128.90983707130346,64.2941111932183
1809,1174,112.53695573566046,80.6669925288613
1809,1175,146.20496101364003,46.998987250881726
1810,1159,169.65752497678963,32.11392679476302
1810,1160,114.4045726795918,87.36687909196085
1810,1161,56.39793048064796,145.3735212909047
1810,1162,27.863786982389886,173.90766478916277
1810,1163,90.02430227444142,111.74714949711122
1810,1166,174.87536856644505,26.8960832051076
1810,1167,124.7123878670439,77.05906390450875
1810,1168,68.94608400772302,132.82536776382963
1810,1169,27.73155355366879,174.03989821788386
1810,1170,78.5101754949637,123.26127627658894
1810,1171,135.80628724860273,65.96516452294992
1810,1172,190.5647240768868,11.206727694665858
1810,1173,156.10992471252428,45.66152705902837
1810,1174,157.63804714043496,44.133404631117685
1810,1175,196.1975845608197,5.573867210732942
1812,1161,196.1097528330756,1.0007808783422831
1812,1162,156.19415251938852,40.91638119202935
1812,1163,149.032937320077,48.077596391340876
1812,1169,129.06310532545697,68.0474283859609
1812,1170,100.15901419742508,96.95151951399279
1812,1171,96.10679281403578,101.00374089738209
1812,1172,173.54962591792008,23.56090779349779
1812,1173,126.93548435130344,70.17504936011443
1812,1174,57.394876731290225,139.71565698012765
1812,1175,46.26752201869039,150.8430116927275
1812,1176,104.49699083586091,92.61354287555696
1812,1177,164.20254736909536,32.907986342322516
1814,1161,147.30783297655967,44.599737548940965
1814,1162,107.34620175511567,84.56136877038496
1814,1163,111.84215649186133,80.0654140336393
1814,1168,164.26140323810094,27.64616728739969
1814,1169,79.757126444914,112.15044408058664
1814,1170,61.17597567673114,130.73159484876948
1814,1171,85.47198919821628,106.43558132728435
1814,1172,164.87759427451022,27.029976250990416
1814,1173,117.75049761041352,74.15707291508711
1814,1174,74.02274777053334,117.88482275496729
1814,1175,96.21998314409538,95.68758738140525
1814,1176,148.57735516810763,43.330215357393
1816,1171,167.62642150776827,0.2574785727635742
1816,1174,117.99907308957982,49.88482699095202
1816,1175,53.902436459310444,113.9814636212214
1816,1176,60.069978722736366,107.81392135779548
1816,1177,108.4925472670819,59.39135281344994
1818,1162,205.5967495791215,4.510161450715884
1818,1163,192.12746013389133,17.97945089594606
1818,1169,178.75502615311268,31.35188487672471
1818,1170,146.01764394671625,64.08926708312114
1818,1171,127.15174558868628,82.95516544115111
1818,1172,195.07518582587588,15.031725203961514
1818,1173,152.8399515220088,57.2669595078286
1818,1174,78.15991719705184,131.94699383278555
1818,1175,4.803969712643909,205.30294131719347
1818,1176,69.02184889583877,141.08506213399863
1818,1177,129.8712854377364,80.235625592101
1822,1175,103.86467683360884,14.043805288119785
1822,1176,86.32956022562608,31.578921896102543
1822,1177,108.04961244724574,9.85886967448289
1825,1157,171.71687044012305,35.941220691669855
1825,1158,149.8707255437165,57.7873655880764
1825,1159,157.54193390173933,50.116157230053574
1825,1160,182.1056205372311,25.55247059456181
1825,1164,129.5148248029931,78.1432663287998
1825,1165,115.81271923886426,91.84537189292864
1825,1166,128.94072645017943,78.71736468161347
1825,1167,151.58437986398863,56.07371126780427
1825,1168,191.52791286454828,16.130178267244617
1826,1158,177.43126970393354,4.363418320084378
1826,1164,147.32261579608203,34.47207222793588
1826,1165,145.35018328591815,36.444504738099766
1826,1166,169.80746219983973,11.987225824178182
1827,1156,259.11728913997615,20.645158918640163
